p,Points_0,Points_1,Points_2,U_0,U_1,U_2
-5.986284e-02,5.000000e-01,7.240000e-01,5.000000e-02,-2.642502e-02,1.160211e-01,0.000000e+00
-5.998025e-02,5.000000e-01,7.250000e-01,5.000000e-02,-2.537507e-02,1.161554e-01,0.000000e+00
-6.009766e-02,5.000000e-01,7.260000e-01,5.000000e-02,-2.432518e-02,1.162897e-01,0.000000e+00
-6.021162e-02,5.000000e-01,7.270000e-01,5.000000e-02,-2.326190e-02,1.164142e-01,0.000000e+00
-6.032114e-02,5.000000e-01,7.280000e-01,5.000000e-02,-2.218140e-02,1.165260e-01,0.000000e+00
-6.043067e-02,5.000000e-01,7.290000e-01,5.000000e-02,-2.110091e-02,1.166378e-01,0.000000e+00
-6.054020e-02,5.000000e-01,7.300000e-01,5.000000e-02,-2.002035e-02,1.167496e-01,0.000000e+00
-6.064972e-02,5.000000e-01,7.310000e-01,5.000000e-02,-1.893985e-02,1.168614e-01,0.000000e+00
-6.075925e-02,5.000000e-01,7.320000e-01,5.000000e-02,-1.785935e-02,1.169732e-01,0.000000e+00
-6.086877e-02,5.000000e-01,7.330000e-01,5.000000e-02,-1.677885e-02,1.170850e-01,0.000000e+00
-6.097830e-02,5.000000e-01,7.340000e-01,5.000000e-02,-1.569829e-02,1.171968e-01,0.000000e+00
-6.108269e-02,5.000000e-01,7.350000e-01,5.000000e-02,-1.459800e-02,1.172939e-01,0.000000e+00
-6.118400e-02,5.000000e-01,7.360000e-01,5.000000e-02,-1.348583e-02,1.173820e-01,0.000000e+00
-6.128531e-02,5.000000e-01,7.370000e-01,5.000000e-02,-1.237366e-02,1.174702e-01,0.000000e+00
-6.138662e-02,5.000000e-01,7.380000e-01,5.000000e-02,-1.126149e-02,1.175583e-01,0.000000e+00
-6.148793e-02,5.000000e-01,7.390000e-01,5.000000e-02,-1.014926e-02,1.176465e-01,0.000000e+00
-6.158924e-02,5.000000e-01,7.400000e-01,5.000000e-02,-9.037094e-03,1.177346e-01,0.000000e+00
-6.169055e-02,5.000000e-01,7.410000e-01,5.000000e-02,-7.924926e-03,1.178228e-01,0.000000e+00
-6.179186e-02,5.000000e-01,7.420000e-01,5.000000e-02,-6.812760e-03,1.179110e-01,0.000000e+00
-6.188622e-02,5.000000e-01,7.430000e-01,5.000000e-02,-5.673653e-03,1.179788e-01,0.000000e+00
-6.197899e-02,5.000000e-01,7.440000e-01,5.000000e-02,-4.528261e-03,1.180421e-01,0.000000e+00
-6.207175e-02,5.000000e-01,7.450000e-01,5.000000e-02,-3.382938e-03,1.181052e-01,0.000000e+00
-6.216452e-02,5.000000e-01,7.460000e-01,5.000000e-02,-2.237614e-03,1.181685e-01,0.000000e+00
-6.225728e-02,5.000000e-01,7.470000e-01,5.000000e-02,-1.092290e-03,1.182316e-01,0.000000e+00
-6.235005e-02,5.000000e-01,7.480000e-01,5.000000e-02,5.310222e-05,1.182948e-01,0.000000e+00
-6.244281e-02,5.000000e-01,7.490000e-01,5.000000e-02,1.198426e-03,1.183581e-01,0.000000e+00
-6.253558e-02,5.000000e-01,7.500000e-01,5.000000e-02,2.343750e-03,1.184212e-01,0.000000e+00
-6.261949e-02,5.000000e-01,7.510000e-01,5.000000e-02,3.524216e-03,1.184581e-01,0.000000e+00
-6.270340e-02,5.000000e-01,7.520000e-01,5.000000e-02,4.704681e-03,1.184950e-01,0.000000e+00
-6.278732e-02,5.000000e-01,7.530000e-01,5.000000e-02,5.885217e-03,1.185319e-01,0.000000e+00
-6.287123e-02,5.000000e-01,7.540000e-01,5.000000e-02,7.065683e-03,1.185688e-01,0.000000e+00
-6.295515e-02,5.000000e-01,7.550000e-01,5.000000e-02,8.246149e-03,1.186057e-01,0.000000e+00
-6.303906e-02,5.000000e-01,7.560000e-01,5.000000e-02,9.426614e-03,1.186426e-01,0.000000e+00
-6.312297e-02,5.000000e-01,7.570000e-01,5.000000e-02,1.060715e-02,1.186795e-01,0.000000e+00
-6.320517e-02,5.000000e-01,7.580000e-01,5.000000e-02,1.179469e-02,1.187112e-01,0.000000e+00
-6.327993e-02,5.000000e-01,7.590000e-01,5.000000e-02,1.301285e-02,1.187206e-01,0.000000e+00
-6.335468e-02,5.000000e-01,7.600000e-01,5.000000e-02,1.423102e-02,1.187299e-01,0.000000e+00
-6.342943e-02,5.000000e-01,7.610000e-01,5.000000e-02,1.544918e-02,1.187392e-01,0.000000e+00
-6.350419e-02,5.000000e-01,7.620000e-01,5.000000e-02,1.666742e-02,1.187485e-01,0.000000e+00
-6.357894e-02,5.000000e-01,7.630000e-01,5.000000e-02,1.788559e-02,1.187578e-01,0.000000e+00
-6.365370e-02,5.000000e-01,7.640000e-01,5.000000e-02,1.910375e-02,1.187671e-01,0.000000e+00
-6.372845e-02,5.000000e-01,7.650000e-01,5.000000e-02,2.032192e-02,1.187764e-01,0.000000e+00
-6.379966e-02,5.000000e-01,7.660000e-01,5.000000e-02,2.155543e-02,1.187749e-01,0.000000e+00
-6.386497e-02,5.000000e-01,7.670000e-01,5.000000e-02,2.281461e-02,1.187552e-01,0.000000e+00
-6.393027e-02,5.000000e-01,7.680000e-01,5.000000e-02,2.407371e-02,1.187356e-01,0.000000e+00
-6.399557e-02,5.000000e-01,7.690000e-01,5.000000e-02,2.533281e-02,1.187159e-01,0.000000e+00
-6.406087e-02,5.000000e-01,7.700000e-01,5.000000e-02,2.659191e-02,1.186963e-01,0.000000e+00
-6.412618e-02,5.000000e-01,7.710000e-01,5.000000e-02,2.785109e-02,1.186766e-01,0.000000e+00
-6.419148e-02,5.000000e-01,7.720000e-01,5.000000e-02,2.911019e-02,1.186570e-01,0.000000e+00
-6.425678e-02,5.000000e-01,7.730000e-01,5.000000e-02,3.036929e-02,1.186373e-01,0.000000e+00
-6.431661e-02,5.000000e-01,7.740000e-01,5.000000e-02,3.165367e-02,1.186006e-01,0.000000e+00
-6.437217e-02,5.000000e-01,7.750000e-01,5.000000e-02,3.295773e-02,1.185505e-01,0.000000e+00
-6.442774e-02,5.000000e-01,7.760000e-01,5.000000e-02,3.426185e-02,1.185005e-01,0.000000e+00
-6.448330e-02,5.000000e-01,7.770000e-01,5.000000e-02,3.556590e-02,1.184505e-01,0.000000e+00
-6.453887e-02,5.000000e-01,7.780000e-01,5.000000e-02,3.686995e-02,1.184004e-01,0.000000e+00
-6.459443e-02,5.000000e-01,7.790000e-01,5.000000e-02,3.817400e-02,1.183504e-01,0.000000e+00
-6.465000e-02,5.000000e-01,7.800000e-01,5.000000e-02,3.947806e-02,1.183003e-01,0.000000e+00
-6.470557e-02,5.000000e-01,7.810000e-01,5.000000e-02,4.078218e-02,1.182503e-01,0.000000e+00
-6.475361e-02,5.000000e-01,7.820000e-01,5.000000e-02,4.212363e-02,1.181763e-01,0.000000e+00
-6.479914e-02,5.000000e-01,7.830000e-01,5.000000e-02,4.347754e-02,1.180943e-01,0.000000e+00
-6.484468e-02,5.000000e-01,7.840000e-01,5.000000e-02,4.483145e-02,1.180124e-01,0.000000e+00
-6.489021e-02,5.000000e-01,7.850000e-01,5.000000e-02,4.618545e-02,1.179304e-01,0.000000e+00
-6.493575e-02,5.000000e-01,7.860000e-01,5.000000e-02,4.753936e-02,1.178485e-01,0.000000e+00
-6.498129e-02,5.000000e-01,7.870000e-01,5.000000e-02,4.889327e-02,1.177665e-01,0.000000e+00
-6.502682e-02,5.000000e-01,7.880000e-01,5.000000e-02,5.024718e-02,1.176846e-01,0.000000e+00
-6.507236e-02,5.000000e-01,7.890000e-01,5.000000e-02,5.160110e-02,1.176026e-01,0.000000e+00
-6.510822e-02,5.000000e-01,7.900000e-01,5.000000e-02,5.300741e-02,1.174893e-01,0.000000e+00
-6.514343e-02,5.000000e-01,7.910000e-01,5.000000e-02,5.441711e-02,1.173738e-01,0.000000e+00
-6.517864e-02,5.000000e-01,7.920000e-01,5.000000e-02,5.582683e-02,1.172583e-01,0.000000e+00
-6.521385e-02,5.000000e-01,7.930000e-01,5.000000e-02,5.723654e-02,1.171429e-01,0.000000e+00
-6.524906e-02,5.000000e-01,7.940000e-01,5.000000e-02,5.864634e-02,1.170274e-01,0.000000e+00
-6.528428e-02,5.000000e-01,7.950000e-01,5.000000e-02,6.005605e-02,1.169120e-01,0.000000e+00
-6.531949e-02,5.000000e-01,7.960000e-01,5.000000e-02,6.146576e-02,1.167965e-01,0.000000e+00
-6.535337e-02,5.000000e-01,7.970000e-01,5.000000e-02,6.288334e-02,1.166767e-01,0.000000e+00
-6.537796e-02,5.000000e-01,7.980000e-01,5.000000e-02,6.435597e-02,1.165262e-01,0.000000e+00
-6.540255e-02,5.000000e-01,7.990000e-01,5.000000e-02,6.582868e-02,1.163758e-01,0.000000e+00
-6.542713e-02,5.000000e-01,8.000000e-01,5.000000e-02,6.730131e-02,1.162253e-01,0.000000e+00
-6.545172e-02,5.000000e-01,8.010000e-01,5.000000e-02,6.877394e-02,1.160748e-01,0.000000e+00
-6.547631e-02,5.000000e-01,8.020000e-01,5.000000e-02,7.024657e-02,1.159244e-01,0.000000e+00
-6.550089e-02,5.000000e-01,8.030000e-01,5.000000e-02,7.171919e-02,1.157739e-01,0.000000e+00
-6.552547e-02,5.000000e-01,8.040000e-01,5.000000e-02,7.319191e-02,1.156234e-01,0.000000e+00
-6.554664e-02,5.000000e-01,8.050000e-01,5.000000e-02,7.468684e-02,1.154615e-01,0.000000e+00
-6.556027e-02,5.000000e-01,8.060000e-01,5.000000e-02,7.623083e-02,1.152744e-01,0.000000e+00
-6.557389e-02,5.000000e-01,8.070000e-01,5.000000e-02,7.777483e-02,1.150873e-01,0.000000e+00
-6.558752e-02,5.000000e-01,8.080000e-01,5.000000e-02,7.931891e-02,1.149001e-01,0.000000e+00
-6.560116e-02,5.000000e-01,8.090000e-01,5.000000e-02,8.086290e-02,1.147130e-01,0.000000e+00
-6.561478e-02,5.000000e-01,8.100000e-01,5.000000e-02,8.240690e-02,1.145258e-01,0.000000e+00
-6.562841e-02,5.000000e-01,8.110000e-01,5.000000e-02,8.395089e-02,1.143387e-01,0.000000e+00
-6.564204e-02,5.000000e-01,8.120000e-01,5.000000e-02,8.549488e-02,1.141516e-01,0.000000e+00
-6.565002e-02,5.000000e-01,8.130000e-01,5.000000e-02,8.707964e-02,1.139452e-01,0.000000e+00
-6.565235e-02,5.000000e-01,8.140000e-01,5.000000e-02,8.870498e-02,1.137196e-01,0.000000e+00
-6.565467e-02,5.000000e-01,8.150000e-01,5.000000e-02,9.033032e-02,1.134940e-01,0.000000e+00
-6.565700e-02,5.000000e-01,8.160000e-01,5.000000e-02,9.195565e-02,1.132684e-01,0.000000e+00
-6.565934e-02,5.000000e-01,8.170000e-01,5.000000e-02,9.358098e-02,1.130428e-01,0.000000e+00
-6.566166e-02,5.000000e-01,8.180000e-01,5.000000e-02,9.520642e-02,1.128172e-01,0.000000e+00
-6.566399e-02,5.000000e-01,8.190000e-01,5.000000e-02,9.683175e-02,1.125916e-01,0.000000e+00
-6.566632e-02,5.000000e-01,8.200000e-01,5.000000e-02,9.845709e-02,1.123660e-01,0.000000e+00
-6.566063e-02,5.000000e-01,8.210000e-01,5.000000e-02,1.001464e-01,1.121128e-01,0.000000e+00
-6.565128e-02,5.000000e-01,8.220000e-01,5.000000e-02,1.018648e-01,1.118471e-01,0.000000e+00
-6.564192e-02,5.000000e-01,8.230000e-01,5.000000e-02,1.035832e-01,1.115814e-01,0.000000e+00
-6.563258e-02,5.000000e-01,8.240000e-01,5.000000e-02,1.053015e-01,1.113156e-01,0.000000e+00
-6.562323e-02,5.000000e-01,8.250000e-01,5.000000e-02,1.070198e-01,1.110499e-01,0.000000e+00
-6.561389e-02,5.000000e-01,8.260000e-01,5.000000e-02,1.087382e-01,1.107842e-01,0.000000e+00
-6.560454e-02,5.000000e-01,8.270000e-01,5.000000e-02,1.104566e-01,1.105184e-01,0.000000e+00
-6.559519e-02,5.000000e-01,8.280000e-01,5.000000e-02,1.121750e-01,1.102527e-01,0.000000e+00
-6.557526e-02,5.000000e-01,8.290000e-01,5.000000e-02,1.139866e-01,1.099503e-01,0.000000e+00
-6.555380e-02,5.000000e-01,8.300000e-01,5.000000e-02,1.158116e-01,1.096427e-01,0.000000e+00
-6.553235e-02,5.000000e-01,8.310000e-01,5.000000e-02,1.176365e-01,1.093351e-01,0.000000e+00
-6.551089e-02,5.000000e-01,8.320000e-01,5.000000e-02,1.194616e-01,1.090275e-01,0.000000e+00
-6.548944e-02,5.000000e-01,8.330000e-01,5.000000e-02,1.212866e-01,1.087199e-01,0.000000e+00
-6.546799e-02,5.000000e-01,8.340000e-01,5.000000e-02,1.231116e-01,1.084123e-01,0.000000e+00
-6.544653e-02,5.000000e-01,8.350000e-01,5.000000e-02,1.249365e-01,1.081046e-01,0.000000e+00
-6.542429e-02,5.000000e-01,8.360000e-01,5.000000e-02,1.267693e-01,1.077943e-01,0.000000e+00
-6.539027e-02,5.000000e-01,8.370000e-01,5.000000e-02,1.287166e-01,1.074430e-01,0.000000e+00
-6.535624e-02,5.000000e-01,8.380000e-01,5.000000e-02,1.306639e-01,1.070916e-01,0.000000e+00
-6.532221e-02,5.000000e-01,8.390000e-01,5.000000e-02,1.326112e-01,1.067403e-01,0.000000e+00
-6.528818e-02,5.000000e-01,8.400000e-01,5.000000e-02,1.345585e-01,1.063890e-01,0.000000e+00
-6.525415e-02,5.000000e-01,8.410000e-01,5.000000e-02,1.365059e-01,1.060376e-01,0.000000e+00
-6.522013e-02,5.000000e-01,8.420000e-01,5.000000e-02,1.384532e-01,1.056863e-01,0.000000e+00
-6.518609e-02,5.000000e-01,8.430000e-01,5.000000e-02,1.404005e-01,1.053350e-01,0.000000e+00
-6.514879e-02,5.000000e-01,8.440000e-01,5.000000e-02,1.423829e-01,1.049723e-01,0.000000e+00
-6.510165e-02,5.000000e-01,8.450000e-01,5.000000e-02,1.444707e-01,1.045756e-01,0.000000e+00
-6.505450e-02,5.000000e-01,8.460000e-01,5.000000e-02,1.465584e-01,1.041789e-01,0.000000e+00
-6.500736e-02,5.000000e-01,8.470000e-01,5.000000e-02,1.486461e-01,1.037822e-01,0.000000e+00
-6.496022e-02,5.000000e-01,8.480000e-01,5.000000e-02,1.507338e-01,1.033854e-01,0.000000e+00
-6.491308e-02,5.000000e-01,8.490000e-01,5.000000e-02,1.528214e-01,1.029887e-01,0.000000e+00
-6.486593e-02,5.000000e-01,8.500000e-01,5.000000e-02,1.549093e-01,1.025920e-01,0.000000e+00
-6.481879e-02,5.000000e-01,8.510000e-01,5.000000e-02,1.569969e-01,1.021953e-01,0.000000e+00
-6.476564e-02,5.000000e-01,8.520000e-01,5.000000e-02,1.591551e-01,1.017780e-01,0.000000e+00
-6.470477e-02,5.000000e-01,8.530000e-01,5.000000e-02,1.614039e-01,1.013343e-01,0.000000e+00
-6.464389e-02,5.000000e-01,8.540000e-01,5.000000e-02,1.636527e-01,1.008906e-01,0.000000e+00
-6.458301e-02,5.000000e-01,8.550000e-01,5.000000e-02,1.659016e-01,1.004468e-01,0.000000e+00
-6.452213e-02,5.000000e-01,8.560000e-01,5.000000e-02,1.681505e-01,1.000031e-01,0.000000e+00
-6.446126e-02,5.000000e-01,8.570000e-01,5.000000e-02,1.703992e-01,9.955936e-02,0.000000e+00
-6.440038e-02,5.000000e-01,8.580000e-01,5.000000e-02,1.726481e-01,9.911564e-02,0.000000e+00
-6.433950e-02,5.000000e-01,8.590000e-01,5.000000e-02,1.748970e-01,9.867189e-02,0.000000e+00
-6.426960e-02,5.000000e-01,8.600000e-01,5.000000e-02,1.772611e-01,9.819782e-02,0.000000e+00
-6.419428e-02,5.000000e-01,8.610000e-01,5.000000e-02,1.796944e-01,9.770554e-02,0.000000e+00
-6.411897e-02,5.000000e-01,8.620000e-01,5.000000e-02,1.821277e-01,9.721327e-02,0.000000e+00
-6.404365e-02,5.000000e-01,8.630000e-01,5.000000e-02,1.845611e-01,9.672099e-02,0.000000e+00
-6.396832e-02,5.000000e-01,8.640000e-01,5.000000e-02,1.869945e-01,9.622869e-02,0.000000e+00
-6.389301e-02,5.000000e-01,8.650000e-01,5.000000e-02,1.894278e-01,9.573641e-02,0.000000e+00
-6.381769e-02,5.000000e-01,8.660000e-01,5.000000e-02,1.918612e-01,9.524414e-02,0.000000e+00
-6.374238e-02,5.000000e-01,8.670000e-01,5.000000e-02,1.942945e-01,9.475186e-02,0.000000e+00
-6.365468e-02,5.000000e-01,8.680000e-01,5.000000e-02,1.968992e-01,9.421913e-02,0.000000e+00
-6.356412e-02,5.000000e-01,8.690000e-01,5.000000e-02,1.995437e-01,9.367702e-02,0.000000e+00
-6.347357e-02,5.000000e-01,8.700000e-01,5.000000e-02,2.021881e-01,9.313495e-02,0.000000e+00
-6.338302e-02,5.000000e-01,8.710000e-01,5.000000e-02,2.048324e-01,9.259288e-02,0.000000e+00
-6.329247e-02,5.000000e-01,8.720000e-01,5.000000e-02,2.074768e-01,9.205081e-02,0.000000e+00
-6.320190e-02,5.000000e-01,8.730000e-01,5.000000e-02,2.101213e-01,9.150870e-02,0.000000e+00
-6.311136e-02,5.000000e-01,8.740000e-01,5.000000e-02,2.127656e-01,9.096663e-02,0.000000e+00
-6.302080e-02,5.000000e-01,8.750000e-01,5.000000e-02,2.154100e-01,9.042455e-02,0.000000e+00
-6.291410e-02,5.000000e-01,8.760000e-01,5.000000e-02,2.182951e-01,8.983181e-02,0.000000e+00
-6.280739e-02,5.000000e-01,8.770000e-01,5.000000e-02,2.211801e-01,8.923906e-02,0.000000e+00
-6.270068e-02,5.000000e-01,8.780000e-01,5.000000e-02,2.240653e-01,8.864629e-02,0.000000e+00
-6.259397e-02,5.000000e-01,8.790000e-01,5.000000e-02,2.269504e-01,8.805354e-02,0.000000e+00
-6.248727e-02,5.000000e-01,8.800000e-01,5.000000e-02,2.298354e-01,8.746079e-02,0.000000e+00
-6.238056e-02,5.000000e-01,8.810000e-01,5.000000e-02,2.327205e-01,8.686805e-02,0.000000e+00
-6.227385e-02,5.000000e-01,8.820000e-01,5.000000e-02,2.356057e-01,8.627526e-02,0.000000e+00
-6.216392e-02,5.000000e-01,8.830000e-01,5.000000e-02,2.385421e-01,8.567295e-02,0.000000e+00
-6.204000e-02,5.000000e-01,8.840000e-01,5.000000e-02,2.417007e-01,8.502916e-02,0.000000e+00
-6.191610e-02,5.000000e-01,8.850000e-01,5.000000e-02,2.448593e-01,8.438537e-02,0.000000e+00
-6.179219e-02,5.000000e-01,8.860000e-01,5.000000e-02,2.480179e-01,8.374157e-02,0.000000e+00
-6.166827e-02,5.000000e-01,8.870000e-01,5.000000e-02,2.511767e-01,8.309774e-02,0.000000e+00
-6.154436e-02,5.000000e-01,8.880000e-01,5.000000e-02,2.543353e-01,8.245394e-02,0.000000e+00
-6.142046e-02,5.000000e-01,8.890000e-01,5.000000e-02,2.574939e-01,8.181015e-02,0.000000e+00
-6.129654e-02,5.000000e-01,8.900000e-01,5.000000e-02,2.606526e-01,8.116636e-02,0.000000e+00
-6.116575e-02,5.000000e-01,8.910000e-01,5.000000e-02,2.639273e-01,8.050355e-02,0.000000e+00
-6.102346e-02,5.000000e-01,8.920000e-01,5.000000e-02,2.673960e-01,7.980899e-02,0.000000e+00
-6.088118e-02,5.000000e-01,8.930000e-01,5.000000e-02,2.708644e-01,7.911447e-02,0.000000e+00
-6.073890e-02,5.000000e-01,8.940000e-01,5.000000e-02,2.743329e-01,7.841995e-02,0.000000e+00
-6.059662e-02,5.000000e-01,8.950000e-01,5.000000e-02,2.778013e-01,7.772544e-02,0.000000e+00
-6.045433e-02,5.000000e-01,8.960000e-01,5.000000e-02,2.812699e-01,7.703088e-02,0.000000e+00
-6.031205e-02,5.000000e-01,8.970000e-01,5.000000e-02,2.847384e-01,7.633637e-02,0.000000e+00
-6.016978e-02,5.000000e-01,8.980000e-01,5.000000e-02,2.882068e-01,7.564185e-02,0.000000e+00
-6.001643e-02,5.000000e-01,8.990000e-01,5.000000e-02,2.918716e-01,7.491952e-02,0.000000e+00
-5.985449e-02,5.000000e-01,9.000000e-01,5.000000e-02,2.956892e-01,7.417555e-02,0.000000e+00
-5.969253e-02,5.000000e-01,9.010000e-01,5.000000e-02,2.995070e-01,7.343154e-02,0.000000e+00
-5.953058e-02,5.000000e-01,9.020000e-01,5.000000e-02,3.033246e-01,7.268757e-02,0.000000e+00
-5.936864e-02,5.000000e-01,9.030000e-01,5.000000e-02,3.071422e-01,7.194360e-02,0.000000e+00
-5.920669e-02,5.000000e-01,9.040000e-01,5.000000e-02,3.109598e-01,7.119963e-02,0.000000e+00
-5.904474e-02,5.000000e-01,9.050000e-01,5.000000e-02,3.147773e-01,7.045567e-02,0.000000e+00
-5.888278e-02,5.000000e-01,9.060000e-01,5.000000e-02,3.185952e-01,6.971166e-02,0.000000e+00
-5.870502e-02,5.000000e-01,9.070000e-01,5.000000e-02,3.227063e-01,6.893250e-02,0.000000e+00
-5.852198e-02,5.000000e-01,9.080000e-01,5.000000e-02,3.269153e-01,6.814162e-02,0.000000e+00
-5.833894e-02,5.000000e-01,9.090000e-01,5.000000e-02,3.311243e-01,6.735075e-02,0.000000e+00
-5.815589e-02,5.000000e-01,9.100000e-01,5.000000e-02,3.353336e-01,6.655981e-02,0.000000e+00
-5.797286e-02,5.000000e-01,9.110000e-01,5.000000e-02,3.395426e-01,6.576893e-02,0.000000e+00
-5.778982e-02,5.000000e-01,9.120000e-01,5.000000e-02,3.437516e-01,6.497806e-02,0.000000e+00
-5.760678e-02,5.000000e-01,9.130000e-01,5.000000e-02,3.479606e-01,6.418718e-02,0.000000e+00
-5.742374e-02,5.000000e-01,9.140000e-01,5.000000e-02,3.521696e-01,6.339630e-02,0.000000e+00
-5.721950e-02,5.000000e-01,9.150000e-01,5.000000e-02,3.567877e-01,6.256530e-02,0.000000e+00
-5.701385e-02,5.000000e-01,9.160000e-01,5.000000e-02,3.614327e-01,6.173168e-02,0.000000e+00
-5.680820e-02,5.000000e-01,9.170000e-01,5.000000e-02,3.660778e-01,6.089807e-02,0.000000e+00
-5.660255e-02,5.000000e-01,9.180000e-01,5.000000e-02,3.707228e-01,6.006445e-02,0.000000e+00
-5.639689e-02,5.000000e-01,9.190000e-01,5.000000e-02,3.753682e-01,5.923078e-02,0.000000e+00
-5.619124e-02,5.000000e-01,9.200000e-01,5.000000e-02,3.800132e-01,5.839716e-02,0.000000e+00
-5.598559e-02,5.000000e-01,9.210000e-01,5.000000e-02,3.846583e-01,5.756355e-02,0.000000e+00
-5.577692e-02,5.000000e-01,9.220000e-01,5.000000e-02,3.893636e-01,5.672537e-02,0.000000e+00
-5.554710e-02,5.000000e-01,9.230000e-01,5.000000e-02,3.944907e-01,5.585530e-02,0.000000e+00
-5.531725e-02,5.000000e-01,9.240000e-01,5.000000e-02,3.996181e-01,5.498518e-02,0.000000e+00
-5.508743e-02,5.000000e-01,9.250000e-01,5.000000e-02,4.047452e-01,5.411511e-02,0.000000e+00
-5.485760e-02,5.000000e-01,9.260000e-01,5.000000e-02,4.098723e-01,5.324505e-02,0.000000e+00
-5.462777e-02,5.000000e-01,9.270000e-01,5.000000e-02,4.149994e-01,5.237498e-02,0.000000e+00
-5.439794e-02,5.000000e-01,9.280000e-01,5.000000e-02,4.201265e-01,5.150491e-02,0.000000e+00
-5.416811e-02,5.000000e-01,9.290000e-01,5.000000e-02,4.252539e-01,5.063479e-02,0.000000e+00
-5.393024e-02,5.000000e-01,9.300000e-01,5.000000e-02,4.305461e-01,4.975613e-02,0.000000e+00
-5.367468e-02,5.000000e-01,9.310000e-01,5.000000e-02,4.362014e-01,4.885860e-02,0.000000e+00
-5.341913e-02,5.000000e-01,9.320000e-01,5.000000e-02,4.418567e-01,4.796106e-02,0.000000e+00
-5.316355e-02,5.000000e-01,9.330000e-01,5.000000e-02,4.475124e-01,4.706347e-02,0.000000e+00
-5.290800e-02,5.000000e-01,9.340000e-01,5.000000e-02,4.531677e-01,4.616593e-02,0.000000e+00
-5.265244e-02,5.000000e-01,9.350000e-01,5.000000e-02,4.588230e-01,4.526839e-02,0.000000e+00
-5.239689e-02,5.000000e-01,9.360000e-01,5.000000e-02,4.644783e-01,4.437086e-02,0.000000e+00
-5.214133e-02,5.000000e-01,9.370000e-01,5.000000e-02,4.701337e-01,4.347332e-02,0.000000e+00
-5.187220e-02,5.000000e-01,9.380000e-01,5.000000e-02,4.760757e-01,4.256819e-02,0.000000e+00
-5.158950e-02,5.000000e-01,9.390000e-01,5.000000e-02,4.823037e-01,4.165556e-02,0.000000e+00
-5.130681e-02,5.000000e-01,9.400000e-01,5.000000e-02,4.885317e-01,4.074294e-02,0.000000e+00
-5.102412e-02,5.000000e-01,9.410000e-01,5.000000e-02,4.947597e-01,3.983032e-02,0.000000e+00
-5.074143e-02,5.000000e-01,9.420000e-01,5.000000e-02,5.009878e-01,3.891770e-02,0.000000e+00
-5.045873e-02,5.000000e-01,9.430000e-01,5.000000e-02,5.072162e-01,3.800502e-02,0.000000e+00
-5.017604e-02,5.000000e-01,9.440000e-01,5.000000e-02,5.134441e-01,3.709240e-02,0.000000e+00
-4.989335e-02,5.000000e-01,9.450000e-01,5.000000e-02,5.196722e-01,3.617978e-02,0.000000e+00
-4.959125e-02,5.000000e-01,9.460000e-01,5.000000e-02,5.263213e-01,3.526824e-02,0.000000e+00
-4.928031e-02,5.000000e-01,9.470000e-01,5.000000e-02,5.331623e-01,3.435713e-02,0.000000e+00
-4.896939e-02,5.000000e-01,9.480000e-01,5.000000e-02,5.400029e-01,3.344608e-02,0.000000e+00
-4.865846e-02,5.000000e-01,9.490000e-01,5.000000e-02,5.468435e-01,3.253503e-02,0.000000e+00
-4.834754e-02,5.000000e-01,9.500000e-01,5.000000e-02,5.536841e-01,3.162398e-02,0.000000e+00
-4.803662e-02,5.000000e-01,9.510000e-01,5.000000e-02,5.605246e-01,3.071293e-02,0.000000e+00
-4.772568e-02,5.000000e-01,9.520000e-01,5.000000e-02,5.673656e-01,2.980182e-02,0.000000e+00
-4.741476e-02,5.000000e-01,9.530000e-01,5.000000e-02,5.742062e-01,2.889077e-02,0.000000e+00
-4.707883e-02,5.000000e-01,9.540000e-01,5.000000e-02,5.816107e-01,2.800023e-02,0.000000e+00
-4.673932e-02,5.000000e-01,9.550000e-01,5.000000e-02,5.890956e-01,2.711261e-02,0.000000e+00
-4.639982e-02,5.000000e-01,9.560000e-01,5.000000e-02,5.965806e-01,2.622499e-02,0.000000e+00
-4.606029e-02,5.000000e-01,9.570000e-01,5.000000e-02,6.040660e-01,2.533732e-02,0.000000e+00
-4.572079e-02,5.000000e-01,9.580000e-01,5.000000e-02,6.115509e-01,2.444971e-02,0.000000e+00
-4.538128e-02,5.000000e-01,9.590000e-01,5.000000e-02,6.190359e-01,2.356209e-02,0.000000e+00
-4.504177e-02,5.000000e-01,9.600000e-01,5.000000e-02,6.265209e-01,2.267447e-02,0.000000e+00
-4.470052e-02,5.000000e-01,9.610000e-01,5.000000e-02,6.340477e-01,2.179002e-02,0.000000e+00
-4.433337e-02,5.000000e-01,9.620000e-01,5.000000e-02,6.421958e-01,2.095388e-02,0.000000e+00
-4.396623e-02,5.000000e-01,9.630000e-01,5.000000e-02,6.503439e-01,2.011773e-02,0.000000e+00
-4.359909e-02,5.000000e-01,9.640000e-01,5.000000e-02,6.584920e-01,1.928159e-02,0.000000e+00
-4.323194e-02,5.000000e-01,9.650000e-01,5.000000e-02,6.666400e-01,1.844545e-02,0.000000e+00
-4.286478e-02,5.000000e-01,9.660000e-01,5.000000e-02,6.747887e-01,1.760926e-02,0.000000e+00
-4.249763e-02,5.000000e-01,9.670000e-01,5.000000e-02,6.829367e-01,1.677311e-02,0.000000e+00
